basket_id,cust_id,time_id,store_id,std_quantity,nunique_products,n_products,sum_spend,cust_id,cust_price_sensitivity,cust_lifestage,basket_id,basket_size,basket_price_sensitivity,basket_type,basket_dominant_mission,store_id,store_format,store_region,time_id,shop_week,date_from,date_to,shop_date,shop_hour
994110200788187,CUST0000992313,9977,STORE00744,0,1,1,2.90,CUST0000992313,UM,OF,994110200788187,S,MM,"Small Shop",Grocery,STORE00744,LS,E03,9977,200804,20080317,20080323,20080318,12
994110500813028,CUST0000992313,10199,STORE01007,3.543381937578217,6,20,34.87,CUST0000992313,UM,OF,994110500813028,L,UM,"Small Shop",Fresh,STORE01007,XLS,W01,10199,200807,20080407,20080413,20080413,15
994109500794852,CUST0000992313,9219,STORE01007,0.6614378277661477,8,10,17.26,CUST0000992313,UM,OF,994109500794852,L,MM,"Top Up",Fresh,STORE01007,XLS,W01,9219,200749,20080128,20080203,20080201,16
994109800817376,CUST0000992313,9548,STORE01007,3.34995854037363,12,32,34.40,CUST0000992313,UM,OF,994109800817376,L,MM,"Top Up",Mixed,STORE01007,XLS,W01,9548,200752,20080218,20080224,20080221,18
994109800817377,CUST0000992313,9570,STORE01007,0.7453559924999299,6,8,10.82,CUST0000992313,UM,OF,994109800817377,M,MM,"Small Shop",Fresh,STORE01007,XLS,W01,9570,200752,20080218,20080224,20080222,15
994110100826203,CUST0000992313,9898,STORE01007,0.9797958971132712,10,18,61.71,CUST0000992313,UM,OF,994110100826203,L,UM,"Top Up",Mixed,STORE01007,XLS,W01,9898,200803,20080310,20080316,20080313,16
994110100826204,CUST0000992313,9822,STORE01007,0.9428090415820634,3,5,4.92,CUST0000992313,UM,OF,994110100826204,M,UM,"Small Shop",Fresh,STORE01007,XLS,W01,9822,200803,20080310,20080316,20080310,15
994109900821186,CUST0000992313,9669,STORE01007,2.9814239699997196,6,14,5.95,CUST0000992313,UM,OF,994109900821186,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,9669,200801,20080225,20080302,20080301,17
994109900821187,CUST0000992313,9606,STORE01007,2.1213203435596424,16,32,38.35,CUST0000992313,UM,OF,994109900821187,L,MM,"Full Shop",Fresh,STORE01007,XLS,W01,9606,200801,20080225,20080302,20080226,16
994110000825301,CUST0000992313,9773,STORE01007,0.8314794192830981,9,13,16.21,CUST0000992313,UM,OF,994110000825301,L,MM,"Top Up",Fresh,STORE01007,XLS,W01,9773,200802,20080303,20080309,20080304,14
994109600801647,CUST0000992313,9367,STORE01007,1,16,32,37.13,CUST0000992313,UM,OF,994109600801647,L,MM,"Top Up",Fresh,STORE01007,XLS,W01,9367,200750,20080204,20080210,20080206,21
994105800808725,CUST0000992313,5643,STORE01007,0.6614378277661477,8,10,26.80,CUST0000992313,UM,OF,994105800808725,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,5643,200712,20070514,20070520,20070520,11
994105800808726,CUST0000992313,5670,STORE01007,1.086303549502647,19,31,68.22,CUST0000992313,UM,OF,994105800808726,L,UM,"Full Shop",Mixed,STORE01007,XLS,W01,5670,200712,20070514,20070520,20070518,19
994105500813649,CUST0000992313,5343,STORE01007,0.8,5,7,10.67,CUST0000992313,UM,OF,994105500813649,M,MM,"Top Up",Mixed,STORE01007,XLS,W01,5343,200709,20070423,20070429,20070426,17
994105500813650,CUST0000992313,5320,STORE01007,0.9797958971132712,10,18,21.87,CUST0000992313,UM,OF,994105500813650,L,MM,"Top Up",Fresh,STORE01007,XLS,W01,5320,200709,20070423,20070429,20070425,13
994105700797704,CUST0000992313,5573,STORE01007,0.7453559924999299,6,8,17.89,CUST0000992313,UM,OF,994105700797704,M,UM,"Top Up",Fresh,STORE01007,XLS,W01,5573,200711,20070507,20070513,20070509,11
994105700797705,CUST0000992313,5503,STORE01007,0.9,10,13,10.31,CUST0000992313,UM,OF,994105700797705,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,5503,200711,20070507,20070513,20070512,15
994105700797706,CUST0000992313,5492,STORE01007,0,4,4,4.24,CUST0000992313,UM,OF,994105700797706,M,UM,"Small Shop",Fresh,STORE01007,XLS,W01,5492,200711,20070507,20070513,20070509,13
994105900828870,CUST0000992313,5747,STORE01007,2.5873180855923104,11,24,42.05,CUST0000992313,UM,OF,994105900828870,L,MM,"Top Up",Mixed,STORE01007,XLS,W01,5747,200713,20070521,20070527,20070523,14
994105900828871,CUST0000992313,5752,STORE01007,0.6285393610547089,9,11,20.71,CUST0000992313,UM,OF,994105900828871,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,5752,200713,20070521,20070527,20070524,18
994106100822823,CUST0000992313,5926,STORE01007,0,8,8,14.63,CUST0000992313,UM,OF,994106100822823,M,MM,"Top Up",Mixed,STORE01007,XLS,W01,5926,200715,20070604,20070610,20070605,21
994106100822824,CUST0000992313,5914,STORE01007,1.1902380714238083,12,18,48.25,CUST0000992313,UM,OF,994106100822824,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,5914,200715,20070604,20070610,20070607,15
994106000796260,CUST0000992313,5808,STORE00013,0.6998542122237652,7,9,11.14,CUST0000992313,UM,OF,994106000796260,M,MM,"Top Up",Fresh,STORE00013,LS,N02,5808,200714,20070528,20070603,20070529,17
994105600820592,CUST0000992313,5439,STORE01007,0.77138921583987,11,15,31.46,CUST0000992313,UM,OF,994105600820592,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,5439,200710,20070430,20070506,20070506,19
994108600819033,CUST0000992313,8424,STORE01007,0.7806247497997998,16,22,29.79,CUST0000992313,UM,OF,994108600819033,L,MM,"Full Shop",Fresh,STORE01007,XLS,W01,8424,200740,20071126,20071202,20071129,18
994108300815056,CUST0000992313,8096,STORE01007,0.9035079029052513,7,11,14.46,CUST0000992313,UM,OF,994108300815056,L,MM,"Top Up",Fresh,STORE01007,XLS,W01,8096,200737,20071105,20071111,20071110,18
994108300815057,CUST0000992313,8117,STORE01007,2.1538461538461537,13,29,22.92,CUST0000992313,UM,OF,994108300815057,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,8117,200737,20071105,20071111,20071110,14
994108400818405,CUST0000992313,8169,STORE01007,0,3,3,5.00,CUST0000992313,UM,OF,994108400818405,M,UM,"Small Shop",Fresh,STORE01007,XLS,W01,8169,200738,20071112,20071118,20071116,10
994108400818406,CUST0000992313,8186,STORE02255,0.9682458365518543,24,42,95.33,CUST0000992313,UM,OF,994108400818406,L,MM,"Full Shop",Grocery,STORE02255,MS,W02,8186,200738,20071112,20071118,20071117,17
994108400818407,CUST0000992313,8186,STORE01007,1.4142135623730951,6,12,26.85,CUST0000992313,UM,OF,994108400818407,L,MM,"Top Up",Fresh,STORE01007,XLS,W01,8186,200738,20071112,20071118,20071117,17
994108200819147,CUST0000992313,8000,STORE01007,1.8096108305447034,18,37,58.37,CUST0000992313,UM,OF,994108200819147,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,8000,200736,20071029,20071104,20071030,15
994108200819148,CUST0000992313,7986,STORE01891,0,1,1,0.98,CUST0000992313,UM,OF,994108200819148,S,MM,"Small Shop",Fresh,STORE01891,LS,W03,7986,200736,20071029,20071104,20071030,19
994108700810359,CUST0000992313,8469,STORE01007,1.5374122295716146,11,22,28.91,CUST0000992313,UM,OF,994108700810359,L,MM,"Top Up",Grocery,STORE01007,XLS,W01,8469,200741,20071203,20071209,20071205,16
994108700810360,CUST0000992313,8465,STORE01007,5.458530530788992,15,41,25.75,CUST0000992313,UM,OF,994108700810360,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,8465,200741,20071203,20071209,20071203,12
994108500817919,CUST0000992313,8268,STORE01007,1.4445534582969062,14,37,84.71,CUST0000992313,UM,OF,994108500817919,L,MM,"Full Shop",Fresh,STORE01007,XLS,W01,8268,200739,20071119,20071125,20071119,19
994108500817920,CUST0000992313,8271,STORE01007,0.9165151389911681,10,16,24.52,CUST0000992313,UM,OF,994108500817920,L,UM,"Top Up",Fresh,STORE01007,XLS,W01,8271,200739,20071119,20071125,20071122,21
994102700780890,CUST0000992313,2637,STORE01007,1.9955506062794355,15,37,36.30,CUST0000992313,UM,OF,994102700780890,L,UM,"Full Shop",Mixed,STORE01007,XLS,W01,2637,200633,20061009,20061015,20061012,18
994102600792117,CUST0000992313,2501,STORE01007,0.8314794192830981,9,13,12.38,CUST0000992313,UM,OF,994102600792117,L,MM,"Top Up",Grocery,STORE01007,XLS,W01,2501,200632,20061002,20061008,20061005,17
994102100782934,CUST0000992313,2002,STORE01007,1.1605769149479943,7,12,11.68,CUST0000992313,UM,OF,994102100782934,L,LA,"Top Up",Mixed,STORE01007,XLS,W01,2002,200627,20060828,20060903,20060831,18
994102100782935,CUST0000992313,2008,STORE01007,0.6614378277661477,8,10,23.59,CUST0000992313,UM,OF,994102100782935,L,MM,"Top Up",Mixed,STORE01007,XLS,W01,2008,200627,20060828,20060903,20060830,15
994102200799091,CUST0000992313,2098,STORE01007,0.6998542122237652,7,9,18.30,CUST0000992313,UM,OF,994102200799091,M,UM,"Top Up",Fresh,STORE01007,XLS,W01,2098,200628,20060904,20060910,20060905,16
994102200799092,CUST0000992313,2100,STORE01007,0,6,6,8.41,CUST0000992313,UM,OF,994102200799092,M,LA,"Top Up",Fresh,STORE01007,XLS,W01,2100,200628,20060904,20060910,20060909,14
994102500797902,CUST0000992313,2420,STORE01007,1.165922381636102,8,15,25.64,CUST0000992313,UM,OF,994102500797902,L,MM,"Top Up",Fresh,STORE01007,XLS,W01,2420,200631,20060925,20061001,20061001,17
994102300789841,CUST0000992313,2198,STORE01007,1.4232042032265197,14,25,36.33,CUST0000992313,UM,OF,994102300789841,L,UM,"Full Shop",Fresh,STORE01007,XLS,W01,2198,200629,20060911,20060917,20060912,19
994102400795439,CUST0000992313,2262,STORE01007,1.1,10,17,20.79,CUST0000992313,UM,OF,994102400795439,L,MM,"Top Up",Fresh,STORE01007,XLS,W01,2262,200630,20060918,20060924,20060922,20
994102400795440,CUST0000992313,2280,STORE01007,1.1157499537009505,14,20,35.65,CUST0000992313,UM,OF,994102400795440,L,MM,"Top Up",Fresh,STORE01007,XLS,W01,2280,200630,20060918,20060924,20060919,15
