basket_id,cust_id,time_id,store_id,std_quantity,nunique_products,n_products,sum_spend,cust_id,cust_price_sensitivity,cust_lifestage,basket_id,basket_size,basket_price_sensitivity,basket_type,basket_dominant_mission,store_id,store_format,store_region,time_id,shop_week,date_from,date_to,shop_date,shop_hour
994111700605415,CUST0000673197,11466,STORE00153,0.8314794192830981,9,13,30.36,CUST0000673197,MM,OT,994111700605415,L,LA,"Top Up",Fresh,STORE00153,MS,E01,11466,200819,20080630,20080706,20080704,16
994111700642708,CUST0000730353,11466,STORE01958,1.6909686573085856,16,30,62.58,CUST0000730353,UM,OA,994111700642708,L,UM,"Top Up",Grocery,STORE01958,LS,S02,11466,200819,20080630,20080706,20080704,16
994111700651978,CUST0000744624,11466,STORE02303,0.9568466729604881,15,22,37.08,CUST0000744624,UM,YA,994111700651978,L,UM,"Full Shop",Mixed,STORE02303,XLS,E03,11466,200819,20080630,20080706,20080704,16
994111700521080,CUST0000543889,11466,STORE01687,1,2,4,5.68,CUST0000543889,LA,OT,994111700521080,M,MM,"Small Shop",Nonfood,STORE01687,LS,E03,11466,200819,20080630,20080706,20080704,16
994111700563601,CUST0000609421,11466,STORE01943,0,10,10,12.19,CUST0000609421,MM,OT,994111700563601,L,MM,"Top Up",Fresh,STORE01943,LS,E03,11466,200819,20080630,20080706,20080704,16
994111700565165,CUST0000611895,11466,STORE02546,0,2,2,2.00,CUST0000611895,MM,OA,994111700565165,S,LA,"Small Shop",Mixed,STORE02546,LS,W02,11466,200819,20080630,20080706,20080704,16
994111700330110,CUST0000248273,11466,STORE00468,1.0657403385139377,9,14,20.78,CUST0000248273,MM,OA,994111700330110,L,MM,"Top Up",Fresh,STORE00468,MS,S03,11466,200819,20080630,20080706,20080704,16
994111700337264,CUST0000259498,11466,STORE02403,0.939796782862968,34,47,36.21,CUST0000259498,LA,YA,994111700337264,L,LA,"Full Shop",Mixed,STORE02403,LS,E02,11466,200819,20080630,20080706,20080704,16
994111700338455,CUST0000261261,11466,STORE00470,0,1,1,0.94,CUST0000261261,LA,PE,994111700338455,S,UM,"Small Shop",Fresh,STORE00470,LS,S01,11466,200819,20080630,20080706,20080704,16
994111700394937,CUST0000348467,11466,STORE01300,1.224744871391589,4,12,5.25,CUST0000348467,LA,NULL,994111700394937,L,LA,"Top Up",Grocery,STORE01300,LS,S03,11466,200819,20080630,20080706,20080704,16
994111700396388,CUST0000350599,11466,STORE02067,1.5524174696260025,10,17,11.73,CUST0000350599,MM,PE,994111700396388,L,UM,"Top Up",Fresh,STORE02067,SS,S01,11466,200819,20080630,20080706,20080704,16
994111700402802,CUST0000360289,11466,STORE02493,1.2409435234539754,26,47,67.40,CUST0000360289,MM,NULL,994111700402802,L,MM,"Full Shop",Mixed,STORE02493,LS,E02,11466,200819,20080630,20080706,20080704,16
994111700414551,CUST0000378448,11466,STORE02829,0,2,2,1.48,CUST0000378448,UM,OT,994111700414551,S,LA,"Small Shop",Mixed,STORE02829,LS,N02,11466,200819,20080630,20080706,20080704,16
994111700304432,CUST0000208677,11466,STORE02456,0,6,6,6.76,CUST0000208677,LA,YA,994111700304432,M,MM,"Top Up",Mixed,STORE02456,MS,E02,11466,200819,20080630,20080706,20080704,16
994111700305329,CUST0000210083,11466,STORE01423,0,1,1,1.84,CUST0000210083,MM,NULL,994111700305329,S,MM,"Small Shop",Grocery,STORE01423,XLS,E03,11466,200819,20080630,20080706,20080704,16
994111700191578,CUST0000035935,11466,STORE00894,0.8,30,42,61.70,CUST0000035935,MM,OT,994111700191578,L,MM,"Full Shop",Mixed,STORE00894,LS,W01,11466,200819,20080630,20080706,20080704,16
994111700195373,CUST0000041637,11466,STORE02282,0.7453559924999299,6,8,12.91,CUST0000041637,MM,YA,994111700195373,M,MM,"Small Shop",Mixed,STORE02282,LS,N03,11466,200819,20080630,20080706,20080704,16
994111700198512,CUST0000046348,11466,STORE00604,1.7320508075688774,4,8,11.40,CUST0000046348,UM,YF,994111700198512,M,UM,"Small Shop",Fresh,STORE00604,XLS,N03,11466,200819,20080630,20080706,20080704,16
994111700200318,CUST0000049075,11466,STORE00359,6,5,20,11.53,CUST0000049075,LA,PE,994111700200318,L,MM,"Top Up",Mixed,STORE00359,XLS,N01,11466,200819,20080630,20080706,20080704,16
994111700217011,CUST0000074601,11466,STORE02543,0,4,4,3.08,CUST0000074601,MM,YA,994111700217011,M,UM,"Small Shop",Fresh,STORE02543,LS,E01,11466,200819,20080630,20080706,20080704,16
994111700217331,CUST0000075112,11466,STORE00785,0,4,4,4.11,CUST0000075112,MM,OT,994111700217331,M,MM,"Small Shop",Fresh,STORE00785,SS,E01,11466,200819,20080630,20080706,20080704,16
994111700226006,CUST0000088415,11466,STORE01556,0,4,4,7.69,CUST0000088415,MM,OF,994111700226006,M,LA,"Small Shop",Nonfood,STORE01556,SS,W02,11466,200819,20080630,20080706,20080704,16
994111700211890,CUST0000066762,11465,STORE01792,0.6614378277661477,24,30,42.29,CUST0000066762,UM,OF,994111700211890,L,UM,"Full Shop",Fresh,STORE01792,LS,W01,11465,200819,20080630,20080706,20080704,19
994111700231612,CUST0000097065,11465,STORE00694,0,6,6,7.83,CUST0000097065,MM,YA,994111700231612,M,MM,"Small Shop",Fresh,STORE00694,LS,E01,11465,200819,20080630,20080706,20080704,19
994111700233645,CUST0000100432,11465,STORE01528,0.8660254037844385,16,24,27.48,CUST0000100432,LA,OA,994111700233645,L,MM,"Top Up",Fresh,STORE01528,LS,W03,11465,200819,20080630,20080706,20080704,19
994111700264514,CUST0000147274,11465,STORE02487,0,6,6,9.09,CUST0000147274,LA,OT,994111700264514,M,LA,"Top Up",Mixed,STORE02487,LS,E01,11465,200819,20080630,20080706,20080704,19
994111700285717,CUST0000179817,11465,STORE00479,1,2,4,4.62,CUST0000179817,UM,OA,994111700285717,M,LA,"Small Shop",Grocery,STORE00479,LS,W01,11465,200819,20080630,20080706,20080704,19
994111700324953,CUST0000240228,11465,STORE02692,0.8660254037844386,4,6,11.26,CUST0000240228,LA,YA,994111700324953,M,UM,"Small Shop",Fresh,STORE02692,LS,N01,11465,200819,20080630,20080706,20080704,19
994111700326694,CUST0000242953,11465,STORE01493,0.40786223998464605,23,25,29.96,CUST0000242953,LA,OT,994111700326694,L,LA,"Top Up",Fresh,STORE01493,MS,N02,11465,200819,20080630,20080706,20080704,19
994111700336684,CUST0000258658,11465,STORE01484,0,3,3,5.30,CUST0000258658,UM,YA,994111700336684,M,UM,"Small Shop",Grocery,STORE01484,LS,W02,11465,200819,20080630,20080706,20080704,19
994111700338746,CUST0000261775,11465,STORE01423,0.8,15,21,32.56,CUST0000261775,MM,OT,994111700338746,L,MM,"Top Up",Fresh,STORE01423,XLS,E03,11465,200819,20080630,20080706,20080704,19
994111700341802,CUST0000266580,11465,STORE02510,0,4,4,6.40,CUST0000266580,LA,YA,994111700341802,M,LA,"Top Up",Mixed,STORE02510,LS,E01,11465,200819,20080630,20080706,20080704,19
994111700364918,CUST0000302355,11465,STORE00786,0,6,6,17.56,CUST0000302355,LA,NULL,994111700364918,M,LA,"Top Up",Fresh,STORE00786,LS,E02,11465,200819,20080630,20080706,20080704,19
994111700370399,CUST0000310870,11465,STORE01124,0.77138921583987,11,15,15.34,CUST0000310870,LA,OT,994111700370399,L,MM,"Top Up",Mixed,STORE01124,LS,E03,11465,200819,20080630,20080706,20080704,19
994111700409863,CUST0000371191,11465,STORE00839,1.4142135623730951,8,16,7.59,CUST0000371191,LA,OA,994111700409863,L,LA,"Top Up",Grocery,STORE00839,LS,W01,11465,200819,20080630,20080706,20080704,19
994111700526420,CUST0000551973,11465,STORE01850,0.6285393610547089,18,22,34.91,CUST0000551973,UM,YA,994111700526420,L,UM,"Full Shop",Mixed,STORE01850,SS,W01,11465,200819,20080630,20080706,20080704,19
994111700559707,CUST0000603403,11465,STORE01819,0,1,3,5.37,CUST0000603403,UM,OT,994111700559707,M,UM,"Small Shop",Fresh,STORE01819,LS,W03,11465,200819,20080630,20080706,20080704,19
994111700576965,CUST0000629704,11465,STORE02696,0,1,1,1.77,CUST0000629704,LA,YF,994111700576965,S,LA,"Small Shop",Grocery,STORE02696,LS,W02,11465,200819,20080630,20080706,20080704,19
994111700430163,CUST0000402511,11465,STORE02163,0,6,6,11.06,CUST0000402511,MM,NULL,994111700430163,M,UM,"Small Shop",Nonfood,STORE02163,MS,E02,11465,200819,20080630,20080706,20080704,19
994111700449277,CUST0000432169,11465,STORE00931,0.9333240326917549,16,23,26.68,CUST0000432169,UM,NULL,994111700449277,L,UM,"Full Shop",Mixed,STORE00931,LS,N02,11465,200819,20080630,20080706,20080704,19
994111700471726,CUST0000467493,11465,STORE01779,0.8314794192830981,9,13,9.34,CUST0000467493,MM,OT,994111700471726,L,LA,"Top Up",Mixed,STORE01779,MS,W02,11465,200819,20080630,20080706,20080704,19
994111700506230,CUST0000520823,11465,STORE02577,0,3,3,3.06,CUST0000520823,UM,YF,994111700506230,M,UM,"Small Shop",Fresh,STORE02577,XLS,N01,11465,200819,20080630,20080706,20080704,19
994111700734745,CUST0000871609,11465,STORE02760,0,5,5,5.14,CUST0000871609,UM,OA,994111700734745,M,UM,"Small Shop",Fresh,STORE02760,MS,E01,11465,200819,20080630,20080706,20080704,19
994111700762995,CUST0000914396,11465,STORE00279,1.5,2,5,1.50,CUST0000914396,LA,NULL,994111700762995,M,LA,"Small Shop",Grocery,STORE00279,MS,W03,11465,200819,20080630,20080706,20080704,19
994111700604826,CUST0000672261,11465,STORE02664,0,6,6,5.22,CUST0000672261,MM,YA,994111700604826,M,UM,"Top Up",Fresh,STORE02664,SS,S02,11465,200819,20080630,20080706,20080704,19
994111700611261,CUST0000682212,11465,STORE02299,1.7521253634443377,23,43,45.74,CUST0000682212,UM,OT,994111700611261,L,UM,"Full Shop",Mixed,STORE02299,MS,N03,11465,200819,20080630,20080706,20080704,19
994111700617449,CUST0000692015,11465,STORE02603,0,2,2,0.75,CUST0000692015,MM,YF,994111700617449,S,MM,"Small Shop",Grocery,STORE02603,LS,W01,11465,200819,20080630,20080706,20080704,19
994111700637454,CUST0000722230,11465,STORE01798,0,1,11,12.21,CUST0000722230,MM,YA,994111700637454,L,UM,"Top Up",Grocery,STORE01798,MS,S03,11465,200819,20080630,20080706,20080704,19
994111700656828,CUST0000751821,11465,STORE01080,0.8,5,7,14.23,CUST0000751821,MM,YA,994111700656828,M,LA,"Top Up",Fresh,STORE01080,MS,S03,11465,200819,20080630,20080706,20080704,19
994111700595119,CUST0000657423,11464,STORE01972,1.065877420042386,13,22,28.81,CUST0000657423,LA,YF,994111700595119,L,LA,"Full Shop",Mixed,STORE01972,MS,E02,11464,200819,20080630,20080706,20080705,13
994111700610983,CUST0000681735,11464,STORE01974,0,1,1,0.78,CUST0000681735,MM,NULL,994111700610983,S,LA,"Small Shop",Grocery,STORE01974,LS,N01,11464,200819,20080630,20080706,20080705,13
994111700629810,CUST0000710421,11464,STORE00470,0,3,3,4.06,CUST0000710421,UM,OA,994111700629810,M,UM,"Small Shop",Fresh,STORE00470,LS,S01,11464,200819,20080630,20080706,20080705,13
994111700666071,CUST0000766169,11464,STORE02818,0,5,5,11.23,CUST0000766169,MM,YA,994111700666071,M,UM,"Small Shop",Fresh,STORE02818,LS,E01,11464,200819,20080630,20080706,20080705,13
994111700676950,CUST0000783073,11464,STORE01417,0.9428090415820634,3,5,2.76,CUST0000783073,UM,OA,994111700676950,M,UM,"Small Shop",Grocery,STORE01417,LS,W02,11464,200819,20080630,20080706,20080705,13
994111700415666,CUST0000380224,11464,STORE01146,2.449489742783178,7,14,8.38,CUST0000380224,UM,PE,994111700415666,L,MM,"Top Up",Mixed,STORE01146,LS,W01,11464,200819,20080630,20080706,20080705,13
994111700421027,CUST0000388585,11464,STORE02280,1.2,5,8,50.52,CUST0000388585,LA,NULL,994111700421027,M,MM,"Top Up",Grocery,STORE02280,XLS,N01,11464,200819,20080630,20080706,20080705,13
994111700435104,CUST0000410228,11464,STORE02824,3.39934634239519,9,27,14.50,CUST0000410228,LA,YF,994111700435104,L,MM,"Top Up",Mixed,STORE02824,LS,N02,11464,200819,20080630,20080706,20080705,13
994111700448299,CUST0000430659,11464,STORE01461,0,4,4,3.02,CUST0000430659,UM,PE,994111700448299,M,UM,"Small Shop",Fresh,STORE01461,LS,E01,11464,200819,20080630,20080706,20080705,13
994111700450434,CUST0000433913,11464,STORE00470,0,2,2,5.14,CUST0000433913,MM,NULL,994111700450434,S,LA,"Small Shop",Fresh,STORE00470,LS,S01,11464,200819,20080630,20080706,20080705,13
994111700451968,CUST0000436344,11464,STORE01348,2.368543856465402,10,27,24.32,CUST0000436344,LA,NULL,994111700451968,L,MM,"Top Up",Mixed,STORE01348,LS,N02,11464,200819,20080630,20080706,20080705,13
994111700495282,CUST0000503994,11464,STORE00944,0.5150787536377127,28,32,50.98,CUST0000503994,MM,YF,994111700495282,L,MM,"Full Shop",Mixed,STORE00944,MS,E02,11464,200819,20080630,20080706,20080705,13
994111700770785,CUST0000926292,11464,STORE02663,0.9797958971132712,5,9,10.03,CUST0000926292,MM,YF,994111700770785,M,UM,"Top Up",Mixed,STORE02663,MS,N03,11464,200819,20080630,20080706,20080705,13
994111700779982,CUST0000940034,11464,STORE00358,0,5,5,4.41,CUST0000940034,MM,YF,994111700779982,M,MM,"Small Shop",Mixed,STORE00358,MS,S02,11464,200819,20080630,20080706,20080705,13
994111700796636,CUST0000966156,11464,STORE00582,0.8206518066482897,14,20,33.82,CUST0000966156,MM,PE,994111700796636,L,MM,"Top Up",Fresh,STORE00582,LS,W03,11464,200819,20080630,20080706,20080705,13
994111700801863,CUST0000973965,11464,STORE00747,0.9428090415820634,3,5,6.29,CUST0000973965,MM,OF,994111700801863,M,MM,"Small Shop",Fresh,STORE00747,LS,N01,11464,200819,20080630,20080706,20080705,13
994111700804150,CUST0000977551,11464,STORE01934,0.8844332774281066,15,23,37.00,CUST0000977551,LA,OF,994111700804150,L,UM,"Full Shop",Mixed,STORE01934,LS,S01,11464,200819,20080630,20080706,20080705,13
994111700815145,CUST0000994456,11464,STORE02481,0,1,1,1.02,CUST0000994456,LA,OT,994111700815145,S,MM,"Small Shop",Fresh,STORE02481,LS,W02,11464,200819,20080630,20080706,20080705,13
994111700526186,CUST0000551656,11464,STORE00222,1,2,4,11.42,CUST0000551656,LA,NULL,994111700526186,M,MM,"Small Shop",Grocery,STORE00222,LS,N01,11464,200819,20080630,20080706,20080705,13
994111700709797,CUST0000833853,11464,STORE02292,0,6,6,9.19,CUST0000833853,LA,OT,994111700709797,M,MM,"Top Up",Mixed,STORE02292,LS,N01,11464,200819,20080630,20080706,20080705,13
994111700716444,CUST0000843662,11464,STORE00648,0,1,1,0.86,CUST0000843662,UM,PE,994111700716444,S,MM,"Small Shop",Grocery,STORE00648,LS,E02,11464,200819,20080630,20080706,20080705,13
994111700718285,CUST0000846460,11464,STORE00992,0.9035079029052513,7,11,8.10,CUST0000846460,MM,OT,994111700718285,L,MM,"Top Up",Mixed,STORE00992,LS,N02,11464,200819,20080630,20080706,20080705,13
994111700719522,CUST0000848462,11464,STORE01783,0,1,1,0.75,CUST0000848462,LA,OF,994111700719522,S,LA,"Small Shop",Fresh,STORE01783,LS,W02,11464,200819,20080630,20080706,20080705,13
994111700726612,CUST0000859140,11464,STORE01417,0,1,1,0.46,CUST0000859140,UM,YF,994111700726612,S,MM,"Small Shop",Nonfood,STORE01417,LS,W02,11464,200819,20080630,20080706,20080705,13
994111700727545,CUST0000860648,11464,STORE01847,1.4907119849998596,6,10,5.53,CUST0000860648,MM,OT,994111700727545,L,MM,"Top Up",Mixed,STORE01847,LS,W01,11464,200819,20080630,20080706,20080705,13
994111700744745,CUST0000886851,11464,STORE02619,0,2,2,1.28,CUST0000886851,MM,OT,994111700744745,S,MM,"Small Shop",Fresh,STORE02619,LS,S02,11464,200819,20080630,20080706,20080705,13
994111700745534,CUST0000888005,11464,STORE01029,0.7453559924999299,6,8,6.13,CUST0000888005,MM,OT,994111700745534,M,MM,"Top Up",Mixed,STORE01029,LS,W02,11464,200819,20080630,20080706,20080705,13
994111700765184,CUST0000917696,11464,STORE01943,0,1,1,0.93,CUST0000917696,LA,OA,994111700765184,S,MM,"Small Shop",Nonfood,STORE01943,LS,E03,11464,200819,20080630,20080706,20080705,13
994111700766576,CUST0000919826,11464,STORE01286,0,3,3,5.75,CUST0000919826,UM,OA,994111700766576,M,UM,"Small Shop",Fresh,STORE01286,SS,N01,11464,200819,20080630,20080706,20080705,13
994111700329168,CUST0000246937,11464,STORE01923,0.6285393610547089,9,11,40.17,CUST0000246937,MM,YF,994111700329168,L,UM,"Top Up",Mixed,STORE01923,LS,E01,11464,200819,20080630,20080706,20080705,13
994111700340955,CUST0000265274,11464,STORE01109,0.7453559924999299,6,8,8.31,CUST0000265274,UM,YA,994111700340955,M,UM,"Small Shop",Fresh,STORE01109,LS,S03,11464,200819,20080630,20080706,20080705,13
994111700342402,CUST0000267570,11464,STORE02206,0,2,2,4.97,CUST0000267570,MM,OA,994111700342402,S,UM,"Small Shop",Fresh,STORE02206,XLS,S02,11464,200819,20080630,20080706,20080705,13
994111700348165,CUST0000276604,11464,STORE00615,1.1110243021644486,8,13,10.01,CUST0000276604,MM,OT,994111700348165,L,LA,"Top Up",Fresh,STORE00615,LS,W02,11464,200819,20080630,20080706,20080705,13
994111700352542,CUST0000283274,11464,STORE01037,1.8070158058105026,21,39,43.25,CUST0000283274,LA,YF,994111700352542,L,LA,"Full Shop",Mixed,STORE01037,LS,N01,11464,200819,20080630,20080706,20080705,13
994111700359169,CUST0000293597,11464,STORE01648,1.0088366960464616,13,20,32.82,CUST0000293597,MM,YF,994111700359169,L,UM,"Full Shop",Mixed,STORE01648,MS,W03,11464,200819,20080630,20080706,20080705,13
994111700364466,CUST0000301586,11464,STORE01287,0.5527707983925666,12,14,19.12,CUST0000301586,UM,OA,994111700364466,L,MM,"Top Up",Fresh,STORE01287,LS,N01,11464,200819,20080630,20080706,20080705,13
994111700367626,CUST0000306580,11464,STORE00531,1,2,4,1.82,CUST0000306580,MM,NULL,994111700367626,M,UM,"Small Shop",Fresh,STORE00531,LS,S03,11464,200819,20080630,20080706,20080705,13
994111700242924,CUST0000114492,11464,STORE02546,0,1,1,1.41,CUST0000114492,UM,OA,994111700242924,S,MM,"Small Shop",Fresh,STORE02546,LS,W02,11464,200819,20080630,20080706,20080705,13
994111700261327,CUST0000142047,11464,STORE02760,1.3726971700492272,22,34,45.29,CUST0000142047,UM,NULL,994111700261327,L,UM,"Full Shop",Fresh,STORE02760,MS,E01,11464,200819,20080630,20080706,20080705,13
994111700261868,CUST0000143009,11464,STORE02277,0,3,3,3.28,CUST0000143009,LA,OT,994111700261868,M,UM,"Small Shop",Grocery,STORE02277,MS,N02,11464,200819,20080630,20080706,20080705,13
994111700274215,CUST0000162230,11464,STORE02345,0,1,1,0.83,CUST0000162230,MM,OF,994111700274215,S,UM,"Small Shop",Fresh,STORE02345,MS,N02,11464,200819,20080630,20080706,20080705,13
994111700311148,CUST0000219153,11464,STORE02356,0,4,4,7.07,CUST0000219153,MM,PE,994111700311148,M,MM,"Top Up",Grocery,STORE02356,LS,E01,11464,200819,20080630,20080706,20080705,13
994111700311149,CUST0000219153,11464,STORE02356,0,8,8,6.99,CUST0000219153,MM,PE,994111700311149,M,UM,"Top Up",Fresh,STORE02356,LS,E01,11464,200819,20080630,20080706,20080705,13
994111700185894,CUST0000027188,11464,STORE02883,0,1,1,1.19,CUST0000027188,LA,YF,994111700185894,S,MM,"Small Shop",Fresh,STORE02883,MS,S01,11464,200819,20080630,20080706,20080705,13
994111700193994,CUST0000039589,11464,STORE02085,0,1,3,4.53,CUST0000039589,MM,OT,994111700193994,M,UM,"Small Shop",Fresh,STORE02085,MS,W02,11464,200819,20080630,20080706,20080705,13
994111700195483,CUST0000041792,11464,STORE01970,0,4,4,2.48,CUST0000041792,MM,OF,994111700195483,M,MM,"Top Up",Mixed,STORE01970,LS,N03,11464,200819,20080630,20080706,20080705,13
994111700222848,CUST0000083700,11464,STORE01162,0.40786223998464605,23,25,35.60,CUST0000083700,LA,YF,994111700222848,L,LA,"Full Shop",Mixed,STORE01162,LS,S03,11464,200819,20080630,20080706,20080705,13
994111700224090,CUST0000085537,11464,STORE02126,0,1,1,3.40,CUST0000085537,LA,OT,994111700224090,S,MM,"Small Shop",Fresh,STORE02126,MS,W03,11464,200819,20080630,20080706,20080705,13
994111700177766,CUST0000014840,11463,STORE02053,0,1,1,0.65,CUST0000014840,LA,YF,994111700177766,S,LA,"Small Shop",Nonfood,STORE02053,LS,N02,11463,200819,20080630,20080706,20080705,8
994111700200881,CUST0000049880,11463,STORE00673,1.6414763002993509,18,27,34.31,CUST0000049880,LA,OA,994111700200881,L,LA,"Full Shop",Grocery,STORE00673,LS,W01,11463,200819,20080630,20080706,20080705,8
994111700236326,CUST0000104542,11463,STORE01091,0,1,1,0.88,CUST0000104542,MM,NULL,994111700236326,S,MM,"Small Shop",Grocery,STORE01091,SS,E02,11463,200819,20080630,20080706,20080705,8
994111700271944,CUST0000158544,11463,STORE01124,0,3,3,3.68,CUST0000158544,MM,PE,994111700271944,M,UM,"Small Shop",Fresh,STORE01124,LS,E03,11463,200819,20080630,20080706,20080705,8
994111700322109,CUST0000235779,11463,STORE00494,0.9797958971132713,5,9,5.09,CUST0000235779,UM,PE,994111700322109,M,UM,"Small Shop",Fresh,STORE00494,MS,E01,11463,200819,20080630,20080706,20080705,8
994111700327777,CUST0000244654,11463,STORE01007,0,3,3,3.58,CUST0000244654,UM,OT,994111700327777,M,UM,"Small Shop",Fresh,STORE01007,XLS,W01,11463,200819,20080630,20080706,20080705,8
994111700372742,CUST0000314371,11463,STORE00979,0,2,2,8.38,CUST0000314371,LA,YA,994111700372742,S,MM,"Small Shop",Nonfood,STORE00979,LS,E03,11463,200819,20080630,20080706,20080705,8
994111700380007,CUST0000325862,11463,STORE02561,0.6998542122237652,7,9,10.65,CUST0000325862,MM,OA,994111700380007,M,UM,"Top Up",Mixed,STORE02561,XLS,N01,11463,200819,20080630,20080706,20080705,8
994111700390718,CUST0000342078,11463,STORE02746,0.8660254037844386,4,6,5.68,CUST0000342078,UM,OT,994111700390718,M,MM,"Top Up",Fresh,STORE02746,LS,N02,11463,200819,20080630,20080706,20080705,8
994111700398317,CUST0000353677,11463,STORE02504,1.7888543819998317,10,30,32.87,CUST0000353677,LA,YF,994111700398317,L,LA,"Top Up",Fresh,STORE02504,XLS,S03,11463,200819,20080630,20080706,20080705,8
994111700766577,CUST0000919826,11463,STORE01286,0,4,4,5.15,CUST0000919826,UM,OA,994111700766577,M,UM,"Top Up",Fresh,STORE01286,SS,N01,11463,200819,20080630,20080706,20080705,8
994111700803519,CUST0000976529,11463,STORE01305,0,1,1,1.58,CUST0000976529,LA,YF,994111700803519,S,UM,"Small Shop",Fresh,STORE01305,SS,W01,11463,200819,20080630,20080706,20080705,8
994111700803944,CUST0000977193,11463,STORE00488,0,3,3,3.66,CUST0000977193,LA,OT,994111700803944,M,MM,"Small Shop",Fresh,STORE00488,MS,N03,11463,200819,20080630,20080706,20080705,8
994111700808362,CUST0000983830,11463,STORE00694,0,4,4,2.21,CUST0000983830,MM,YF,994111700808362,M,MM,"Small Shop",Fresh,STORE00694,LS,E01,11463,200819,20080630,20080706,20080705,8
994111700818612,CUST0000999786,11463,STORE01125,0,1,1,1.66,CUST0000999786,MM,OT,994111700818612,S,MM,"Small Shop",Fresh,STORE01125,MS,S02,11463,200819,20080630,20080706,20080705,8
994111700594258,CUST0000656130,11463,STORE00216,0,2,2,2.62,CUST0000656130,MM,YF,994111700594258,S,LA,"Small Shop",Grocery,STORE00216,MS,W01,11463,200819,20080630,20080706,20080705,8
994111700644258,CUST0000732836,11463,STORE01453,1.5,2,5,11.90,CUST0000732836,UM,YF,994111700644258,M,MM,"Small Shop",Mixed,STORE01453,LS,N01,11463,200819,20080630,20080706,20080705,8
994111700660584,CUST0000757582,11463,STORE00326,0,1,1,0.44,CUST0000757582,MM,OT,994111700660584,S,MM,"Small Shop",Fresh,STORE00326,SS,S01,11463,200819,20080630,20080706,20080705,8
994111700673495,CUST0000777842,11463,STORE00377,0,1,1,1.54,CUST0000777842,UM,OA,994111700673495,S,MM,"Small Shop",Fresh,STORE00377,LS,W03,11463,200819,20080630,20080706,20080705,8
994111700477019,CUST0000475599,11463,STORE02482,0,5,5,6.68,CUST0000475599,UM,OF,994111700477019,M,MM,"Top Up",Fresh,STORE02482,SS,E01,11463,200819,20080630,20080706,20080705,8
994111700556007,CUST0000598026,11463,STORE02177,1.4982983545287878,7,18,20.39,CUST0000598026,UM,OF,994111700556007,L,LA,"Top Up",Mixed,STORE02177,SS,S03,11463,200819,20080630,20080706,20080705,8
